index,Name,Address,Category,Phone,Website,Maps_url
56,Hotel NorthInn,"Bellampalli Chorasta, Mancherial 5-324/1, Bellampally Chorasta, Mancherial, Telangana, Mancheral",,,,https://www.bing.com/maps?cp=18.881229400634766%7E79.44329071044922&lvl=16.0&q=Hotel%20NorthInn%20%2C%20Bellampalli%20Chorasta%2C%20Mancherial%205-324%2F1%2C%20Bellampally%20Chorasta%2C%20Mancherial%2C%20Telangana%2C%20Mancheral
57,Feriado ResortsTadvai,"Haritha Resorts Tadvai, KaTapuram",,,,https://www.bing.com/maps?cp=18.237993240356445%7E80.31295776367188&lvl=16.0&q=Feriado%20ResortsTadvai%20%2C%20Haritha%20Resorts%20Tadvai%2C%20KaTapuram
58,Super Collection O Hanamkonda Near NIT,"24-7-192/1 Darga Road Near Nit Hanamkonda Warangal, Warangal",,,,https://www.bing.com/maps?cp=17.989171981811523%7E79.53289794921875&lvl=16.0&q=Super%20Collection%20O%20Hanamkonda%20Near%20NIT%20%2C%2024-7-192%2F1%20Darga%20Road%20Near%20Nit%20Hanamkonda%20Warangal%2C%20Warangal
59,"Sai Leela Residency, Ramagundam","H-No: 6-1-71 to 73, Sri Nagar Colony, Peddapally, Ramagundham Locality, Ramagundham",,,,https://www.bing.com/maps?cp=18.7613468170166%7E79.4971923828125&lvl=16.0&q=Sai%20Leela%20Residency%2C%20Ramagundam%20%2C%20H-No%3A%206-1-71%20to%2073%2C%20Sri%20Nagar%20Colony%2C%20Peddapally%2C%20Ramagundham%20Locality%2C%20Ramagundham
60,Hotel Kundana,"Station Road, Mancheral",,,,https://www.bing.com/maps?cp=18.881120681762695%7E79.44676971435547&lvl=16.0&q=Hotel%20Kundana%20%2C%20Station%20Road%2C%20Mancheral
61,Haritha GrandGattamma,"Warangal - Mulug Road Mulugu Gattamma, Mulug",,,,https://www.bing.com/maps?cp=18.188419342041016%7E79.91480255126953&lvl=16.0&q=Haritha%20GrandGattamma%20%2C%20Warangal%20-%20Mulug%20Road%20Mulugu%20Gattamma%2C%20Mulug
62,Samata Lodge,"Chowasta, Hanuma Konda, Warangal-Hamamkonda",,,,https://www.bing.com/maps?cp=18.006996154785156%7E79.56896209716797&lvl=16.0&q=Samata%20Lodge%20%2C%20Chowasta%2C%20Hanuma%20Konda%2C%20Warangal-Hamamkonda
63,Hotel Vaibhav Telangana,"Hotel Vaibhav, MOR Market, Ganga Reddy Rd, Mancherial, Telangana 504208, Mancheral",,,,https://www.bing.com/maps?cp=18.875438690185547%7E79.44750213623047&lvl=16.0&q=Hotel%20Vaibhav%20Telangana%20%2C%20Hotel%20Vaibhav%2C%20MOR%20Market%2C%20Ganga%20Reddy%20Rd%2C%20Mancherial%2C%20Telangana%20504208%2C%20Mancheral
64,Ganpati Resort,"National Highway - 6, Dhurkoda Road, Jagdalpur",,,,https://www.bing.com/maps?cp=19.094722747802734%7E82.04991149902344&lvl=16.0&q=Ganpati%20Resort%20%2C%20National%20Highway%20-%206%2C%20Dhurkoda%20Road%2C%20Jagdalpur
65,Vijay Reddy Tourists Home Stay Rooms,"Temple Road, Kaleshwaram",,,,https://www.bing.com/maps?cp=18.809967041015625%7E79.90493774414062&lvl=16.0&q=Vijay%20Reddy%20Tourists%20Home%20Stay%20Rooms%20%2C%20Temple%20Road%2C%20Kaleshwaram
66,Balasai Hotel,"16 RTC X-Road, Bustand, H.N.K Road, Jangaon, Warangal",,,,https://www.bing.com/maps?cp=17.974571228027344%7E79.59677124023438&lvl=16.0&q=Balasai%20Hotel%20%2C%2016%20RTC%20X-Road%2C%20Bustand%2C%20H.N.K%20Road%2C%20Jangaon%2C%20Warangal
67,Swagath Residency,"Kashibuga Road, Warangal",,,,https://www.bing.com/maps?cp=17.981443405151367%7E79.6082763671875&lvl=16.0&q=Swagath%20Residency%20%2C%20Kashibuga%20Road%2C%20Warangal
68,Flagship Veda Residency,"6\2\189\5, Veena Bazar, Chowrasta, Hanamkonda, Warangal",,,,https://www.bing.com/maps?cp=18.006343841552734%7E79.56958770751953&lvl=16.0&q=Flagship%20Veda%20Residency%20%2C%206%5C2%5C189%5C5%2C%20Veena%20Bazar%2C%20Chowrasta%2C%20Hanamkonda%2C%20Warangal
69,Collection O Sri Narmada Grand Company Serviced,"5-4-102, Kumarpalli Market, Mission Hospital Back Side, Hanamkonda, Hotel Near Canara Bank ATM, Warangal",,,,https://www.bing.com/maps?cp=18.011579513549805%7E79.5657730102539&lvl=16.0&q=Collection%20O%20Sri%20Narmada%20Grand%20Company%20Serviced%20%2C%205-4-102%2C%20Kumarpalli%20Market%2C%20Mission%20Hospital%20Back%20Side%2C%20Hanamkonda%2C%20Hotel%20Near%20Canara%20Bank%20ATM%2C%20Warangal
70,OYO 84736 Ramya Inn,"13-5, Mandi Bazar Road Near Hanamkonda Police Station, Telangana",,,,https://www.bing.com/maps?cp=18.00834083557129%7E79.56864929199219&lvl=16.0&q=OYO%2084736%20Ramya%20Inn%20%2C%2013-5%2C%20Mandi%20Bazar%20Road%20Near%20Hanamkonda%20Police%20Station%2C%20Telangana
71,OYO Flagship Kakatiya residency,"4-8-115 1st Floor, Above City Union Bank, Warangal",,,,https://www.bing.com/maps?cp=18.007829666137695%7E79.56867980957031&lvl=16.0&q=OYO%20Flagship%20Kakatiya%20residency%20%2C%204-8-115%201st%20Floor%2C%20Above%20City%20Union%20Bank%2C%20Warangal
72,OYO Flagship Hotel Abhi's Elite,"24-7-211/2/a, Darga Road, Revenue Colony, Warangal, 506001 Warangal, India, 24-7-211/2/a, Darga Road, Revenue Colony, Warangal",,,,https://www.bing.com/maps?cp=17.988000869750977%7E79.53418731689453&lvl=16.0&q=OYO%20Flagship%20Hotel%20Abhi's%20Elite%20%2C%2024-7-211%2F2%2Fa%2C%20Darga%20Road%2C%20Revenue%20Colony%2C%20Warangal%2C%20506001%20Warangal%2C%20India%2C%2024-7-211%2F2%2Fa%2C%20Darga%20Road%2C%20Revenue%20Colony%2C%20Warangal
73,K Loft Hotel,"8-5-424/1, Raghavendra Nagar, Karimnagar",,,,https://www.bing.com/maps?cp=18.429800033569336%7E79.13707733154297&lvl=16.0&q=K%20Loft%20Hotel%20%2C%208-5-424%2F1%2C%20Raghavendra%20Nagar%2C%20Karimnagar
74,Super Townhouse Mancherial,"{300665} 4-47/6, Shiva Krishna Complex Zafar Nagar, Sai Nagar, Bellampally Hi-way Road, Mancherial, Nizamabad, Mancherial",,,,https://www.bing.com/maps?cp=18.883472442626953%7E79.44219207763672&lvl=16.0&q=Super%20Townhouse%20Mancherial%20%2C%20%7B300665%7D%204-47%2F6%2C%20Shiva%20Krishna%20Complex%20Zafar%20Nagar%2C%20Sai%20Nagar%2C%20Bellampally%20Hi-way%20Road%2C%20Mancherial%2C%20Nizamabad%2C%20Mancherial
75,Al Sadaat Hotel,"E-760 Station Road, Hyderabad",,,,https://www.bing.com/maps?cp=17.382957458496094%7E78.49344635009766&lvl=16.0&q=Al%20Sadaat%20Hotel%20%2C%20E-760%20Station%20Road%2C%20Hyderabad
76,NSR Convention & Hotel,"H No 1-192 Mulugu Road Durgampet, Warangal",,,,https://www.bing.com/maps?cp=18.005294799804688%7E79.59648895263672&lvl=16.0&q=NSR%20Convention%20%26%20Hotel%20%2C%20H%20No%201-192%20Mulugu%20Road%20Durgampet%2C%20Warangal
77,Hylife hotels and conventions,"Near max Showroom, Medariwada, Mancherial",,,,https://www.bing.com/maps?cp=18.87381935119629%7E79.4344711303711&lvl=16.0&q=Hylife%20hotels%20and%20conventions%20%2C%20Near%20max%20Showroom%2C%20Medariwada%2C%20Mancherial
78,Hotel ML Grand,"3rd Floor PNR Prime, Hanamkonda",,,,https://www.bing.com/maps?cp=18.0152645111084%7E79.55545043945312&lvl=16.0&q=Hotel%20ML%20Grand%20%2C%203rd%20Floor%20PNR%20Prime%2C%20Hanamkonda
79,Hotel Deepthi,"Warangal Highway, Hotel Sankalp, Raigiri, Bhongir",,,,https://www.bing.com/maps?cp=17.530094146728516%7E78.92700958251953&lvl=16.0&q=Hotel%20Deepthi%20%2C%20Warangal%20Highway%2C%20Hotel%20Sankalp%2C%20Raigiri%2C%20Bhongir
80,OYO Vasundhara Guest House Near Tankbund,"Door No.5-4-100/101 M G Road Beside Bombay Hotel, Golden Deer Bar Building, Secunderabad",,,,https://www.bing.com/maps?cp=17.432119369506836%7E78.48841094970703&lvl=16.0&q=OYO%20Vasundhara%20Guest%20House%20Near%20Tankbund%20%2C%20Door%20No.5-4-100%2F101%20M%20G%20Road%20Beside%20Bombay%20Hotel%2C%20Golden%20Deer%20Bar%20Building%2C%20Secunderabad
81,OYO 11938 Mitra Residency,"2-5-83&84, 3rd & 4th Floor, Beside Nandana Gardens, Nakkalagutta, Hanmakonda, Warangal",,,,https://www.bing.com/maps?cp=18.000839233398438%7E79.55538940429688&lvl=16.0&q=OYO%2011938%20Mitra%20Residency%20%2C%202-5-83%2684%2C%203rd%20%26%204th%20Floor%2C%20Beside%20Nandana%20Gardens%2C%20Nakkalagutta%2C%20Hanmakonda%2C%20Warangal
82,Oyo Townhouse 81794 Banjarahills Near Gvk Mall,"101, Rd Number 1 Hotel Cititel, Ambedkar Nagar, Masab Tank, Hyderabad",,,,https://www.bing.com/maps?cp=17.405099868774414%7E78.45185852050781&lvl=16.0&q=Oyo%20Townhouse%2081794%20Banjarahills%20Near%20Gvk%20Mall%20%2C%20101%2C%20Rd%20Number%201%20Hotel%20Cititel%2C%20Ambedkar%20Nagar%2C%20Masab%20Tank%2C%20Hyderabad
83,Supreme Hotel,"6-2-221 Talkies Road, Hanamkonda",,,,https://www.bing.com/maps?cp=18.00591468811035%7E79.57057189941406&lvl=16.0&q=Supreme%20Hotel%20%2C%206-2-221%20Talkies%20Road%2C%20Hanamkonda
84,SPOT ON Sri Datta Grand Inn,"16/10-1406 Chintal Road, Warangal",,,,https://www.bing.com/maps?cp=17.97298812866211%7E79.60171508789062&lvl=16.0&q=SPOT%20ON%20Sri%20Datta%20Grand%20Inn%20%2C%2016%2F10-1406%20Chintal%20Road%2C%20Warangal
85,Go Ranch Resort,"15-1, Pochannapet Village, Ramachandrapur, Telangana 506221",Resort,087901 96902,https://goranchresort.com/,https://www.bing.com/maps?cp=17.778329849243164%7E79.00032806396484&lvl=16.0&q=Go%20Ranch%20Resort%20%2C%2015-1%2C%20Pochannapet%20Village%2C%20Ramachandrapur%2C%20Telangana%20506221
86,OYO 46788 Balaji Residency,"87166, Station Rd, Girmajipet, Warangal, Telangana 506002",Hotel,0124 620 1305,https://oyo-46788-balaji-residency-warangal.hotelmix.es/,https://www.bing.com/maps?cp=17.97551155090332%7E79.6028060913086&lvl=16.0&q=OYO%2046788%20Balaji%20Residency%20%2C%2087166%2C%20Station%20Rd%2C%20Girmajipet%2C%20Warangal%2C%20Telangana%20506002
87,OYO 48349 Sri Sai Lohith Lodge,"73, Red Cross Road, Hyderabad, Telangana 500003",Lodge,,,https://www.bing.com/maps?cp=17.43910026550293%7E78.49812316894531&lvl=16.0&q=OYO%2048349%20Sri%20Sai%20Lohith%20Lodge%20%2C%2073%2C%20Red%20Cross%20Road%2C%20Hyderabad%2C%20Telangana%20500003
88,Collection O 3169 Hotel Lotus Grand,"Plot No. 9-4-147 - 153, Regimental Bazaar, Opp Railway Station, Secunderabad, Hyderabad, Telangana 500025",Hotel,040 2770 5590,https://www.oyorooms.com/4625/,https://www.bing.com/maps?cp=17.435644149780273%7E78.5009536743164&lvl=16.0&q=Collection%20O%203169%20Hotel%20Lotus%20Grand%20%2C%20Plot%20No.%209-4-147%20-%20153%2C%20Regimental%20Bazaar%2C%20Opp%20Railway%20Station%2C%20Secunderabad%2C%20Hyderabad%2C%20Telangana%20500025
89,FabHotel Sai Prakash,"Station Road, Hyderabad, Telangana 500001",Hotel,070424 24242,http://www.fabhotels.com/hotels-in-hyderabad/fabhotel-sai-prakash-i.html,https://www.bing.com/maps?cp=17.387611389160156%7E78.47714233398438&lvl=16.0&q=FabHotel%20Sai%20Prakash%20%2C%20Station%20Road%2C%20Hyderabad%2C%20Telangana%20500001
90,Capital O Hotel Krishnandan,"190/2, Krishna Nagar Main Road, Above PC Jewellers, Mathura, Uttar Pradesh 281001",Hotel,0124 458 8630,https://www.oyorooms.com/43244/?selected_rcid=2,https://www.bing.com/maps?cp=17.451236724853516%7E78.56574249267578&lvl=16.0&q=Capital%20O%20Hotel%20Krishnandan%20%2C%20190%2F2%2C%20Krishna%20Nagar%20Main%20Road%2C%20Above%20PC%20Jewellers%2C%20Mathura%2C%20Uttar%20Pradesh%20281001
91,Capital O Hotel Surabhi Elite Near Miraj Cinemas - Shalini Shivani,"11-13-196/5/A&B, Near Ozone Hospital, Green Hills Colony, Kothapet, Hyderabad, Telangana",Hotel,0124 620 1614,https://www.oyorooms.com/979/,https://www.bing.com/maps?cp=17.359100341796875%7E78.54485321044922&lvl=16.0&q=Capital%20O%20Hotel%20Surabhi%20Elite%20Near%20Miraj%20Cinemas%20-%20Shalini%20Shivani%20%2C%2011-13-196%2F5%2FA%26B%2C%20Near%20Ozone%20Hospital%2C%20Green%20Hills%20Colony%2C%20Kothapet%2C%20Hyderabad%2C%20Telangana
92,OYO Hotel 74966 Shree Amardeep Hotel,"2-3-61, Mahatma Gandhi Road, Nallagutta, Ramgopalpet, Hyderabad, Telangana 500003",Hotel,0124 620 1614,https://www.oyorooms.com/105253/,https://www.bing.com/maps?cp=17.434711456298828%7E78.48789978027344&lvl=16.0&q=OYO%20Hotel%2074966%20Shree%20Amardeep%20Hotel%20%2C%202-3-61%2C%20Mahatma%20Gandhi%20Road%2C%20Nallagutta%2C%20Ramgopalpet%2C%20Hyderabad%2C%20Telangana%20500003
93,Hotel Asrani International,"1-7-179 Hotel Asrani Complex MG Road Secunderabad Beside Bajaj Electronics, Secunderabad, Telangana 500003",Hotel,,https://www.hotelasraniinternational.com/,https://www.bing.com/maps?cp=17.440185546875%7E78.4879379272461&lvl=16.0&q=Hotel%20Asrani%20International%20%2C%201-7-179%20Hotel%20Asrani%20Complex%20MG%20Road%20Secunderabad%20Beside%20Bajaj%20Electronics%2C%20Secunderabad%2C%20Telangana%20500003
94,Tikkala Regency Hotel And Restaurant,"Nowshehra Road Near Railway Station Opposite To Eram Colony Mardan, Pakistan., Mardan 23200",Hotel,0318 1906360,https://tikkalaregencyhotel.com/,https://www.bing.com/maps?cp=17.440645217895508%7E78.52523803710938&lvl=16.0&q=Tikkala%20Regency%20Hotel%20And%20Restaurant%20%2C%20Nowshehra%20Road%20Near%20Railway%20Station%20Opposite%20To%20Eram%20Colony%20Mardan%2C%20Pakistan.%2C%20Mardan%2023200
95,OYO Sri Balaji Lodge,"3-5-290, Vittalwadi, Narayanguda, Hyderabad, Telangana 500029",Lodge,0124 620 1614,,https://www.bing.com/maps?cp=17.396787643432617%7E78.4874496459961&lvl=16.0&q=OYO%20Sri%20Balaji%20Lodge%20%2C%203-5-290%2C%20Vittalwadi%2C%20Narayanguda%2C%20Hyderabad%2C%20Telangana%20500029
96,Hotel Shantiniketan (Ramoji Film City),"Ramoji Film City, Ranga Reddy District Anajpur, Village, Abdullahpurmet, Ranga Reddy, Telangana 501512",Hotel,1800 120 2999,https://www.hotels.ramojifilmcity.com/,https://www.bing.com/maps?cp=17.248199462890625%7E78.68003845214844&lvl=16.0&q=Hotel%20Shantiniketan%20(Ramoji%20Film%20City)%20%2C%20Ramoji%20Film%20City%2C%20Ranga%20Reddy%20District%20Anajpur%2C%20Village%2C%20Abdullahpurmet%2C%20Ranga%20Reddy%2C%20Telangana%20501512
97,Hotel O Bolligudem,"Plot Number 25/A25/A, Chengicherla Road, Bolligudem, Hyderabad, Telangana 500092",Hotel,0124 433 0599,https://www.oyorooms.com/223006/?utm_source=Google&utm_medium=GMB,https://www.bing.com/maps?cp=17.433578491210938%7E78.59329223632812&lvl=16.0&q=Hotel%20O%20Bolligudem%20%2C%20Plot%20Number%2025%2FA25%2FA%2C%20Chengicherla%20Road%2C%20Bolligudem%2C%20Hyderabad%2C%20Telangana%20500092
98,SPOT ON Hotel Rk Residency Near MGBS Bus station,"4-1-647/2, Troop Bazaar, Hyderabad, Telangana 500001",Hotel,,,https://www.bing.com/maps?cp=17.38393783569336%7E78.47757720947266&lvl=16.0&q=SPOT%20ON%20Hotel%20Rk%20Residency%20Near%20MGBS%20Bus%20station%20%2C%204-1-647%2F2%2C%20Troop%20Bazaar%2C%20Hyderabad%2C%20Telangana%20500001
99,Super Collection O De Alphabet Hotel ECIL,"Plot : 188, Trimulgherry - Ecil Rd, Secunderabad, Telangana 500062",Hotel,0124 620 1614,https://www.oyorooms.com/242559/,https://www.bing.com/maps?cp=17.47487449645996%7E78.56809997558594&lvl=16.0&q=Super%20Collection%20O%20De%20Alphabet%20Hotel%20ECIL%20%2C%20Plot%20%3A%20188%2C%20Trimulgherry%20-%20Ecil%20Rd%2C%20Secunderabad%2C%20Telangana%20500062
100,Hotel Sannidhi Emerald,"2 63/6, Yadagirigutta HYD Road, Yadagirigutta Yadagirigutta Mandal, Nalgonda, Telangana 508115",Hotel,091000 39530,https://sannidhiemerald.com/,https://www.bing.com/maps?cp=17.571725845336914%7E78.94413757324219&lvl=16.0&q=Hotel%20Sannidhi%20Emerald%20%2C%202%2063%2F6%2C%20Yadagirigutta%20HYD%20Road%2C%20Yadagirigutta%20Yadagirigutta%20Mandal%2C%20Nalgonda%2C%20Telangana%20508115
101,Hotel Mango leaves,"Chitalkunta Road, Hyderabad, Telangana 500070",Hotel,093908 09594,https://hotelmangoleaves.com/,https://www.bing.com/maps?cp=17.339815139770508%7E78.56468200683594&lvl=16.0&q=Hotel%20Mango%20leaves%20%2C%20Chitalkunta%20Road%2C%20Hyderabad%2C%20Telangana%20500070
102,Capital O 63727 Mythri Hotel,"Lig-b-306 Near Radhika Multiplex, Ecil, Secunderabad, Telangana 500062",Hotel,0124 620 1614,https://www.oyorooms.com/85863/,https://www.bing.com/maps?cp=17.47654914855957%7E78.56441497802734&lvl=16.0&q=Capital%20O%2063727%20Mythri%20Hotel%20%2C%20Lig-b-306%20Near%20Radhika%20Multiplex%2C%20Ecil%2C%20Secunderabad%2C%20Telangana%20500062
103,Hotel Sitara Grand L.B. Nagar,"Near, Jainam Towers, SY 49/7, 49/14, NH 65, L. B. Nagar, Hyderabad, Telangana 500074",Hotel,,https://www.hotelsitaragrand.com/kphb/index.html,https://www.bing.com/maps?cp=17.346031188964844%7E78.5526123046875&lvl=16.0&q=Hotel%20Sitara%20Grand%20L.B.%20Nagar%20%2C%20Near%2C%20Jainam%20Towers%2C%20SY%2049%2F7%2C%2049%2F14%2C%20NH%2065%2C%20L.%20B.%20Nagar%2C%20Hyderabad%2C%20Telangana%20500074
104,Tara Comfort Hotel - Ramoji Film City,Samrat Building 501512,Hotel,076598 76598,https://www.hotels.ramojifilmcity.com/hotel-tara/,https://www.bing.com/maps?cp=17.2587890625%7E78.67820739746094&lvl=16.0&q=Tara%20Comfort%20Hotel%20-%20Ramoji%20Film%20City%20%2C%20Samrat%20Building%20501512
105,Hotel Sitara,"Ramoji Film City, Hyderabad, Telangana 501512",Hotel,1800 120 2999,https://www.hotels.ramojifilmcity.com/,https://www.bing.com/maps?cp=17.259767532348633%7E78.67916107177734&lvl=16.0&q=Hotel%20Sitara%20%2C%20Ramoji%20Film%20City%2C%20Hyderabad%2C%20Telangana%20501512
106,Super Collection O Medipally,"3-51Mallikarjuna Temple Road, Hyderabad - Warangal Hwy, Buddha Nagar Colony, Boduppal, Medipally, Hyderabad, Telangana 500039",Hotel,0124 433 0599,https://www.oyorooms.com/245768/,https://www.bing.com/maps?cp=17.40617561340332%7E78.59103393554688&lvl=16.0&q=Super%20Collection%20O%20Medipally%20%2C%203-51Mallikarjuna%20Temple%20Road%2C%20Hyderabad%20-%20Warangal%20Hwy%2C%20Buddha%20Nagar%20Colony%2C%20Boduppal%2C%20Medipally%2C%20Hyderabad%2C%20Telangana%20500039
107,OYO 10127 SVM Grand,"NH163, 6-74/2, Medipally, Canara Nagar, Peerzadiguda, Hyderabad, Telangana 500098",Hotel,08071 270 477,https://www.svmgroupofhotels.com/,https://www.bing.com/maps?cp=17.40973663330078%7E78.60164642333984&lvl=16.0&q=OYO%2010127%20SVM%20Grand%20%2C%20NH163%2C%206-74%2F2%2C%20Medipally%2C%20Canara%20Nagar%2C%20Peerzadiguda%2C%20Hyderabad%2C%20Telangana%20500098
108,Ramoji Film City- Sitara Luxury Hotel,"Ramoji Film City Main Rd, Ranga Reddy, Telangana 501512",Hotel,076598 76598,https://www.hotels.ramojifilmcity.com/hotel-sitara/,https://www.bing.com/maps?cp=17.25939178466797%7E78.67869567871094&lvl=16.0&q=Ramoji%20Film%20City-%20Sitara%20Luxury%20Hotel%20%2C%20Ramoji%20Film%20City%20Main%20Rd%2C%20Ranga%20Reddy%2C%20Telangana%20501512
109,Capital O 65104 Che Sigma Hotel,"107/11 Beside Firdous Cafe, SuruRnagar, Telangana 500074",Hotel,0124 620 1614,https://www.oyorooms.com/88235/?selected_rcid=1,https://www.bing.com/maps?cp=17.342111587524414%7E78.55455780029297&lvl=16.0&q=Capital%20O%2065104%20Che%20Sigma%20Hotel%20%2C%20107%2F11%20Beside%20Firdous%20Cafe%2C%20SuruRnagar%2C%20Telangana%20500074
110,Oyo Home Dk Homes,"Plotno 7, Annapurna Colony, Hyderabad",,,,https://www.bing.com/maps?cp=17.442459106445312%7E78.5675277709961&lvl=16.0&q=Oyo%20Home%20Dk%20Homes%20%2C%20Plotno%207%2C%20Annapurna%20Colony%2C%20Hyderabad
111,Dolphin Hotel,"Byepass Service Road, Bhongir",,,,https://www.bing.com/maps?cp=17.50321388244629%7E78.85477447509766&lvl=16.0&q=Dolphin%20Hotel%20%2C%20Byepass%20Service%20Road%2C%20Bhongir
112,SPOT ON 61855 R S V Hotels,"7 - 99 Near Ghatkesar Railway Station, Hyderabad",,,,https://www.bing.com/maps?cp=17.45233154296875%7E78.68130493164062&lvl=16.0&q=SPOT%20ON%2061855%20R%20S%20V%20Hotels%20%2C%207%20-%2099%20Near%20Ghatkesar%20Railway%20Station%2C%20Hyderabad
113,OYO Gk Grand,"Warangal Highway Road, Bibi Nagar Main Road, Next To Sbi Bank, Nearby Aiims, Bibinagar",,,,https://www.bing.com/maps?cp=17.47303581237793%7E78.79159545898438&lvl=16.0&q=OYO%20Gk%20Grand%20%2C%20Warangal%20Highway%20Road%2C%20Bibi%20Nagar%20Main%20Road%2C%20Next%20To%20Sbi%20Bank%2C%20Nearby%20Aiims%2C%20Bibinagar
114,Hotel VJR - Hotel,"3-73, Opp. Ramoji Film City Main Gate, Hayat Nagar Mandal, Abdullahpurmet, Ranga Reddy",,,,https://www.bing.com/maps?cp=17.311948776245117%7E78.68331909179688&lvl=16.0&q=Hotel%20VJR%20-%20Hotel%20%2C%203-73%2C%20Opp.%20Ramoji%20Film%20City%20Main%20Gate%2C%20Hayat%20Nagar%20Mandal%2C%20Abdullahpurmet%2C%20Ranga%20Reddy
115,OYO Hotel Akruthi Grand,"Near by Gudur Tollgate, Bibinagar, Hyderabad, 109/204, 1st Flr Aerocan Bldg, 2nd Panchsheel Park, Sahibabad, Hyderabad",,,,https://www.bing.com/maps?cp=17.487808227539062%7E78.82538604736328&lvl=16.0&q=OYO%20Hotel%20Akruthi%20Grand%20%2C%20Near%20by%20Gudur%20Tollgate%2C%20Bibinagar%2C%20Hyderabad%2C%20109%2F204%2C%201st%20Flr%20Aerocan%20Bldg%2C%202nd%20Panchsheel%20Park%2C%20Sahibabad%2C%20Hyderabad
116,Srinidhi Joy N Joy Resorts,"3rd Floor, Sr Complex Opp. Ccmb, Habsiguda, Secunderabad",,,,https://www.bing.com/maps?cp=17.462522506713867%7E78.716796875&lvl=16.0&q=Srinidhi%20Joy%20N%20Joy%20Resorts%20%2C%203rd%20Floor%2C%20Sr%20Complex%20Opp.%20Ccmb%2C%20Habsiguda%2C%20Secunderabad
117,Ragala Resorts,"6-7, Kondamadugu Road Kondamadugu, Village, Bibinagar, Hyderabad",,,,https://www.bing.com/maps?cp=17.48099136352539%7E78.75601959228516&lvl=16.0&q=Ragala%20Resorts%20%2C%206-7%2C%20Kondamadugu%20Road%20Kondamadugu%2C%20Village%2C%20Bibinagar%2C%20Hyderabad
118,Hotel O Aayush Stay Inn,"Plot 40, Ecil-Keeara Rd, Datta Sai Nagar, Kundanpally, Keesara Mandal, Hyderabad",,,,https://www.bing.com/maps?cp=17.500356674194336%7E78.61973571777344&lvl=16.0&q=Hotel%20O%20Aayush%20Stay%20Inn%20%2C%20Plot%2040%2C%20Ecil-Keeara%20Rd%2C%20Datta%20Sai%20Nagar%2C%20Kundanpally%2C%20Keesara%20Mandal%2C%20Hyderabad
